north,north_west,north_east,south,west,east,action,lap
86,43,100,88,31,38,accelerate+rotRight,2
91,43,100,86,32,38,accelerate+rotRight,2
96,46,100,81,31,39,accelerate+rotRight,2
100,47,100,79,32,38,accelerate+rotRight,2
100,50,100,78,32,39,accelerate+rotRight,2
100,52,100,75,33,39,accelerate+rotRight,2
100,55,100,73,33,38,accelerate+rotRight,2
100,58,66,72,34,38,accelerate+rotRight,2
100,56,100,74,34,37,accelerate,2
100,56,100,79,36,36,accelerate,2
100,56,100,82,36,36,accelerate,2
100,56,100,86,35,36,accelerate,2
99,54,100,87,35,36,accelerate,2
96,54,100,93,36,35,accelerate,2
98,54,100,90,36,35,accelerate+rotRight,2
99,56,100,87,37,34,accelerate+rotRight,2
100,60,100,86,38,34,accelerate+rotRight,2
100,60,100,82,39,33,accelerate+rotRight,2
100,59,100,86,39,32,accelerate,2
100,58,100,89,39,31,accelerate,2
96,56,100,94,41,30,accelerate,2
91,55,100,98,41,31,accelerate,2
88,53,100,100,40,31,accelerate,2
84,52,100,100,41,31,accelerate,2
80,49,100,100,40,31,accelerate,2
76,47,100,100,40,33,accelerate,2
79,48,100,100,40,32,accelerate+rotRight,2
79,47,100,100,38,34,accelerate+rotRight,2
79,47,100,100,38,34,accelerate+rotRight,2
80,47,100,100,37,34,accelerate+rotRight,2
81,47,100,99,38,34,accelerate+rotRight,2
83,48,100,95,37,34,accelerate+rotRight,2
83,48,100,93,37,34,accelerate+rotRight,2
86,48,100,89,36,34,accelerate+rotRight,2
86,49,100,89,36,34,accelerate+rotRight,2
89,49,100,88,37,34,accelerate+rotRight,2
94,49,100,86,35,34,accelerate+rotRight,2
100,53,100,85,37,33,accelerate+rotRight,2
100,53,100,84,37,33,accelerate+rotRight,2
100,55,92,83,37,33,accelerate+rotRight,2
100,56,75,81,38,32,accelerate+rotRight,2
100,57,68,80,39,33,accelerate+rotRight,2
100,56,71,83,39,32,accelerate,2
100,54,73,86,39,31,accelerate,2
100,53,76,90,39,31,accelerate,2
100,52,79,93,39,31,accelerate,2
100,51,82,97,39,31,accelerate,2
100,49,85,100,39,32,accelerate,2
100,48,88,100,39,33,accelerate,2
100,47,90,100,39,34,accelerate,2
100,48,82,100,37,34,accelerate+rotRight,2
100,49,73,100,36,35,accelerate+rotRight,2
100,52,67,100,36,35,accelerate+rotRight,2
100,55,62,100,36,35,accelerate+rotRight,2
100,55,62,100,36,35,accelerate,2
100,54,63,100,35,36,accelerate,2
100,54,63,100,35,36,accelerate,2
100,54,63,100,35,36,accelerate,2
100,54,63,100,35,36,accelerate,2
100,54,62,100,35,36,accelerate,2
100,52,63,100,34,37,accelerate,2
100,52,63,100,34,37,accelerate,2
100,52,63,100,34,37,accelerate,2
100,52,63,100,34,37,accelerate,2
100,50,65,100,33,38,accelerate,2
100,50,65,100,33,38,accelerate,2
100,52,65,100,33,38,accelerate,2
100,55,64,100,33,38,accelerate,2
100,58,63,100,33,38,accelerate,2
100,100,63,100,32,39,accelerate,2
100,100,62,100,32,39,accelerate,2
100,100,60,100,32,39,accelerate,2
99,100,58,100,32,38,accelerate,2
94,100,56,100,32,38,accelerate,2
91,100,56,100,31,39,accelerate,2
87,100,54,100,31,39,accelerate,2
83,100,53,100,32,39,accelerate,2
79,100,51,100,33,39,accelerate,2
74,100,49,100,34,39,accelerate,2
75,100,49,100,34,40,accelerate+rotLeft,2
73,100,49,100,33,39,accelerate+rotLeft,2
74,100,49,100,33,40,accelerate+rotLeft,2
73,100,48,100,33,38,accelerate+rotLeft,2
72,100,49,100,34,38,accelerate+rotLeft,2
72,100,49,100,35,39,accelerate+rotLeft,2
71,100,48,97,36,38,accelerate+rotLeft,2
71,100,48,93,36,38,accelerate+rotLeft,2
70,100,48,89,36,38,accelerate+rotLeft,2
66,100,45,95,35,39,accelerate,2
63,100,43,98,38,38,accelerate,2
59,100,41,100,41,37,accelerate,2
55,100,39,100,42,37,accelerate,2
54,100,37,100,44,36,accelerate+rotLeft,2
54,100,37,96,44,34,accelerate+rotLeft,2
53,100,35,95,46,33,accelerate+rotLeft,2
52,100,33,93,47,31,accelerate+rotLeft,2
54,100,32,92,47,29,accelerate+rotLeft,2
52,100,31,92,48,28,accelerate+rotLeft,2
54,100,30,88,48,27,accelerate+rotLeft,2
58,100,31,86,47,26,accelerate+rotLeft,2
58,100,29,84,48,25,accelerate+rotLeft,2
59,100,29,85,48,24,accelerate+rotLeft,2
62,100,29,83,48,23,accelerate+rotLeft,2
64,100,31,82,47,23,accelerate+rotLeft,2
65,100,29,80,48,23,accelerate+rotLeft,2
70,100,31,78,47,23,accelerate+rotLeft,2
71,100,32,79,48,23,accelerate+rotLeft,2
72,100,34,76,48,22,accelerate+rotLeft,2
75,100,36,72,48,23,accelerate+rotLeft,2
77,100,37,69,48,22,accelerate+rotLeft,2
78,100,39,67,47,23,accelerate+rotLeft,2
81,100,41,65,47,24,accelerate+rotLeft,2
84,100,43,59,48,24,accelerate+rotLeft,2
86,100,47,59,47,27,accelerate+rotLeft,2
88,100,48,56,48,27,accelerate+rotLeft,2
90,100,51,53,47,28,accelerate+rotLeft,2
91,100,54,52,47,31,accelerate+rotLeft,2
94,100,57,51,47,31,accelerate+rotLeft,2
96,100,58,51,47,33,accelerate+rotLeft,2
98,100,60,51,47,35,accelerate+rotLeft,2
100,100,61,50,47,36,accelerate+rotLeft,2
100,100,64,50,49,39,accelerate+rotLeft,2
100,100,66,51,49,40,accelerate+rotLeft,2
100,62,67,50,50,42,accelerate+rotLeft,2
100,83,66,52,46,42,accelerate,2
100,95,66,56,42,43,accelerate,2
100,100,64,57,40,43,accelerate,2
100,100,63,59,38,44,accelerate,2
100,100,61,63,35,45,accelerate,2
100,100,59,65,34,45,accelerate,2
100,100,57,69,33,45,accelerate,2
99,100,55,72,32,46,accelerate,2
100,100,57,72,32,46,accelerate+rotLeft,2
100,90,58,72,31,45,accelerate+rotLeft,2
100,73,59,73,30,46,accelerate+rotLeft,2
100,65,60,74,30,47,accelerate+rotLeft,2
100,68,59,77,29,47,accelerate,2
100,71,57,80,29,47,accelerate,2
100,74,56,83,29,45,accelerate,2
100,77,55,86,29,45,accelerate,2
100,80,54,89,29,44,accelerate,2
100,83,53,94,30,43,accelerate,2
100,72,54,93,30,43,accelerate+rotLeft,2
100,65,57,95,29,42,accelerate+rotLeft,2
100,61,58,95,31,41,accelerate+rotLeft,2
100,61,58,98,31,41,accelerate,2
100,63,57,100,32,40,accelerate,2
100,63,57,100,32,40,accelerate,2
100,65,55,100,33,39,accelerate,2
100,65,55,100,33,39,accelerate,2
100,67,54,100,34,38,accelerate,2
100,67,54,100,34,38,accelerate,2
100,69,52,100,35,37,accelerate,2
100,62,57,100,35,37,accelerate+rotLeft,2
100,57,60,100,35,36,accelerate+rotLeft,2
100,57,60,100,35,36,accelerate,2
100,57,60,100,35,36,accelerate,2
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,59,59,100,36,35,accelerate,3
100,64,59,100,36,35,accelerate,3
100,100,57,100,36,35,accelerate,3
100,100,57,100,36,35,accelerate,3
98,100,56,100,36,35,accelerate,3
94,100,55,100,36,35,accelerate,3
90,100,54,100,36,35,accelerate,3
86,100,52,100,36,35,accelerate,3
82,100,50,100,36,35,accelerate,3
78,100,49,100,36,35,accelerate,3
74,100,47,100,36,35,accelerate,3
70,100,44,100,36,35,accelerate,3
69,100,45,100,36,36,accelerate+rotLeft,3
68,100,45,100,35,36,accelerate+rotLeft,3
67,100,43,100,36,35,accelerate+rotLeft,3
65,100,43,100,37,35,accelerate+rotLeft,3
66,100,43,100,36,35,accelerate+rotLeft,3
66,100,43,100,36,34,accelerate+rotLeft,3
68,100,42,98,36,35,accelerate+rotLeft,3
67,100,42,92,36,34,accelerate+rotLeft,3
66,100,42,88,35,34,accelerate+rotLeft,3
62,100,40,92,37,34,accelerate,3
63,100,40,86,37,33,accelerate+rotLeft,3
62,100,39,82,39,32,accelerate+rotLeft,3
62,100,39,78,39,31,accelerate+rotLeft,3
62,100,39,78,39,32,accelerate+rotLeft,3
63,100,38,77,39,31,accelerate+rotLeft,3
64,100,39,78,40,31,accelerate+rotLeft,3
67,100,39,76,40,31,accelerate+rotLeft,3
68,100,37,77,40,30,accelerate+rotLeft,3
73,100,38,76,40,30,accelerate+rotLeft,3
79,100,37,74,41,29,accelerate+rotLeft,3
87,100,37,73,41,29,accelerate+rotLeft,3
98,100,37,73,42,30,accelerate+rotLeft,3
100,100,38,73,42,29,accelerate+rotLeft,3
100,92,40,72,41,29,accelerate+rotLeft,3
100,81,42,70,41,30,accelerate+rotLeft,3
100,74,44,68,42,29,accelerate+rotLeft,3
100,74,44,71,42,29,accelerate,3
100,74,44,74,42,29,accelerate,3
100,74,44,78,42,29,accelerate,3
100,74,44,81,42,29,accelerate,3
100,74,44,84,42,29,accelerate,3
100,76,43,87,43,28,accelerate,3
100,76,43,90,43,28,accelerate,3
100,76,43,94,43,28,accelerate,3
100,69,47,93,43,28,accelerate+rotLeft,3
100,65,50,90,43,28,accelerate+rotLeft,3
100,63,52,95,42,29,accelerate,3
100,63,52,99,42,29,accelerate,3
100,63,52,100,42,29,accelerate,3
100,63,52,100,42,29,accelerate,3
100,62,54,100,41,30,accelerate,3
100,62,54,100,41,30,accelerate,3
100,62,54,100,41,30,accelerate,3
100,60,56,100,40,31,accelerate,3
100,60,56,100,40,31,accelerate,3
100,60,56,100,40,31,accelerate,3
100,64,52,100,40,31,accelerate+rotRight,3
100,69,48,100,40,31,accelerate+rotRight,3
100,69,48,100,40,31,accelerate,3
100,69,48,100,40,31,accelerate,3
100,69,48,100,40,31,accelerate,3
100,70,47,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate,3
100,70,47,100,41,30,accelerate,3
100,72,45,100,42,29,accelerate,3
100,64,51,100,41,30,accelerate+rotLeft,3
100,59,57,100,41,30,accelerate+rotLeft,3
100,59,57,100,41,30,accelerate,3
100,58,59,100,40,31,accelerate,3
100,58,59,100,40,31,accelerate,3
100,56,61,100,39,32,accelerate,3
100,56,61,100,39,32,accelerate,3
100,55,63,100,38,33,accelerate,3
100,55,63,100,38,33,accelerate,3
100,55,63,100,38,33,accelerate,3
100,59,56,100,38,33,accelerate+rotRight,3
100,65,51,100,38,33,accelerate+rotRight,3
100,71,48,100,38,33,accelerate+rotRight,3
100,71,48,100,38,33,accelerate,3
100,71,46,100,39,32,accelerate,3
100,69,46,100,39,32,accelerate,3
100,69,45,100,40,31,accelerate,3
100,68,45,100,40,31,accelerate,3
100,69,43,100,41,30,accelerate,3
100,67,45,100,41,30,accelerate,3
100,65,100,100,41,30,accelerate,3
98,63,100,100,42,29,accelerate,3
93,61,100,100,42,29,accelerate,3
90,61,100,100,43,28,accelerate,3
85,58,100,100,43,28,accelerate,3
81,55,100,100,43,28,accelerate,3
78,55,100,100,43,27,accelerate,3
73,53,100,100,43,27,accelerate,3
70,49,100,100,43,28,accelerate,3
65,47,96,100,42,30,accelerate,3
64,47,94,100,41,30,accelerate+rotRight,3
63,45,94,100,42,31,accelerate+rotRight,3
62,45,93,100,40,33,accelerate+rotRight,3
60,43,93,100,39,36,accelerate+rotRight,3
60,43,91,100,40,37,accelerate+rotRight,3
58,41,90,100,36,42,accelerate+rotRight,3
56,40,89,100,36,44,accelerate+rotRight,3
54,38,88,100,35,50,accelerate+rotRight,3
53,37,87,95,34,50,accelerate+rotRight,3
53,37,87,94,35,100,accelerate+rotRight,3
51,35,87,90,32,100,accelerate+rotRight,3
50,35,85,89,32,100,accelerate+rotRight,3
49,33,85,88,31,100,accelerate+rotRight,3
48,33,86,87,29,100,accelerate+rotRight,3
46,31,85,85,28,100,accelerate+rotRight,3
47,31,85,83,28,55,accelerate+rotRight,3
46,30,84,82,26,59,accelerate+rotRight,3
46,30,87,81,26,56,accelerate+rotRight,3
46,29,88,78,26,54,accelerate+rotRight,3
46,27,88,77,24,54,accelerate+rotRight,3
46,27,89,76,24,52,accelerate+rotRight,3
45,26,91,74,23,54,accelerate+rotRight,3
47,26,93,70,23,52,accelerate+rotRight,3
49,27,96,68,22,50,accelerate+rotRight,3
48,26,96,69,22,52,accelerate+rotRight,3
48,27,98,66,21,50,accelerate+rotRight,3
50,28,100,63,21,50,accelerate+rotRight,3
51,27,100,61,20,50,accelerate+rotRight,3
52,29,100,59,21,50,accelerate+rotRight,3
57,30,100,57,21,49,accelerate+rotRight,3
58,30,100,55,21,50,accelerate+rotRight,3
60,31,100,53,21,49,accelerate+rotRight,3
64,31,100,51,21,51,accelerate+rotRight,3
67,35,100,50,22,51,accelerate+rotRight,3
70,35,100,47,22,52,accelerate+rotRight,3
71,35,100,48,23,52,accelerate+rotRight,3
74,36,100,47,23,54,accelerate+rotRight,3
77,40,100,46,25,54,accelerate+rotRight,3
81,40,100,47,25,55,accelerate+rotRight,3
84,40,100,44,24,57,accelerate+rotRight,3
91,43,100,45,26,100,accelerate+rotRight,3
99,45,100,45,27,100,accelerate+rotRight,3
100,47,100,45,28,100,accelerate+rotRight,3
100,50,92,43,28,100,accelerate+rotRight,3
100,53,76,44,28,100,accelerate+rotRight,3
100,56,65,43,31,100,accelerate+rotRight,3
100,57,61,43,32,100,accelerate+rotRight,3
100,57,61,45,32,100,accelerate,3
100,57,61,47,33,100,accelerate,3
100,57,61,49,34,100,accelerate,3
100,56,63,51,34,100,accelerate,3
100,56,63,53,35,100,accelerate,3
100,56,63,55,35,44,accelerate,3
100,59,57,56,36,46,accelerate+rotRight,3
100,61,55,55,37,100,accelerate+rotRight,3
100,65,51,57,38,44,accelerate+rotRight,3
100,67,49,59,39,38,accelerate,3
100,67,49,61,40,36,accelerate,3
100,67,49,63,40,34,accelerate,3
100,67,49,66,40,32,accelerate,3
100,67,49,69,40,32,accelerate,3
100,67,49,71,40,31,accelerate,3
100,67,49,74,40,31,accelerate,3
100,67,49,77,40,31,accelerate,3
100,67,49,80,40,31,accelerate,3
100,67,49,83,40,31,accelerate,3
100,67,49,86,40,31,accelerate,3
100,67,49,90,40,31,accelerate,3
100,67,49,93,40,31,accelerate,3
100,67,49,96,40,31,accelerate,3
100,67,49,100,40,31,accelerate,3
100,67,49,100,40,31,accelerate,3
100,67,49,100,40,31,accelerate,3
100,67,49,100,40,31,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,69,48,100,41,30,accelerate,3
100,63,53,100,41,30,accelerate+rotLeft,3
100,58,59,100,41,30,accelerate+rotLeft,3
100,57,61,100,40,31,accelerate,3
100,57,61,100,40,31,accelerate,3
100,55,63,100,39,32,accelerate,3
100,55,63,100,39,32,accelerate,3
100,54,65,100,38,33,accelerate,3
100,54,65,100,38,33,accelerate,3
100,52,67,100,37,34,accelerate,3
100,52,67,100,37,34,accelerate,3
100,51,69,100,36,35,accelerate,3
100,51,69,100,36,35,accelerate,3
100,55,62,100,36,35,accelerate+rotRight,3
100,60,56,100,36,35,accelerate+rotRight,3
100,67,51,100,36,35,accelerate+rotRight,3
100,67,51,100,36,35,accelerate,3
100,69,50,100,37,34,accelerate,3
100,69,50,100,37,34,accelerate,3
100,69,50,100,37,34,accelerate,3
100,74,48,100,38,33,accelerate,3
100,100,48,100,38,33,accelerate,3
100,100,47,100,39,32,accelerate,3
100,100,47,100,39,32,accelerate,3
100,100,47,100,39,32,accelerate,3
100,100,50,100,39,32,accelerate+rotLeft,3
100,100,55,100,39,32,accelerate+rotLeft,3
100,100,57,100,39,32,accelerate+rotLeft,3
100,100,60,100,38,33,accelerate+rotLeft,3
100,100,60,100,37,34,accelerate,3
98,100,58,100,37,34,accelerate,3
94,100,57,100,36,35,accelerate,3
90,100,56,100,35,36,accelerate,3
87,100,54,100,35,36,accelerate,3
87,100,55,100,35,38,accelerate+rotLeft,3
87,100,55,100,34,38,accelerate+rotLeft,3
87,100,56,100,32,40,accelerate+rotLeft,3
87,100,56,99,32,40,accelerate+rotLeft,3
87,100,57,90,31,41,accelerate+rotLeft,3
87,100,57,84,30,42,accelerate+rotLeft,3
87,100,59,79,30,43,accelerate+rotLeft,3
83,100,57,82,29,43,accelerate,3
80,100,55,87,26,44,accelerate,3
76,100,52,91,28,43,accelerate,3
72,100,51,94,28,43,accelerate,3
71,100,50,93,29,43,accelerate+rotLeft,3
70,100,49,90,30,42,accelerate+rotLeft,3
70,100,48,90,32,42,accelerate+rotLeft,3
72,100,48,88,31,40,accelerate+rotLeft,3
72,100,45,88,33,40,accelerate+rotLeft,3
74,100,45,88,33,40,accelerate+rotLeft,3
76,100,43,89,35,38,accelerate+rotLeft,3
81,100,43,90,35,38,accelerate+rotLeft,3
85,100,42,90,36,37,accelerate+rotLeft,3
94,100,43,90,36,38,accelerate+rotLeft,3
100,100,43,89,36,36,accelerate+rotLeft,3
98,100,40,91,39,34,accelerate,3
94,100,39,97,40,34,accelerate,3
90,100,38,100,41,33,accelerate,3
87,100,37,100,42,32,accelerate,3
90,100,37,100,42,31,accelerate+rotLeft,3
94,100,38,100,42,29,accelerate+rotLeft,3
96,100,38,100,43,28,accelerate+rotLeft,3
100,100,40,100,43,28,accelerate+rotLeft,3
100,100,44,98,43,28,accelerate+rotLeft,3
100,100,47,97,43,28,accelerate+rotLeft,3
100,100,52,92,43,28,accelerate+rotLeft,3
100,63,58,90,42,29,accelerate+rotLeft,3
100,100,56,92,42,29,accelerate,3
100,100,56,96,41,30,accelerate,3
100,100,55,99,41,30,accelerate,3
99,100,54,100,40,31,accelerate,3
95,100,54,100,39,32,accelerate,3
91,100,51,100,39,32,accelerate,3
87,100,50,100,38,33,accelerate,3
83,100,50,100,37,34,accelerate,3
80,100,49,100,37,33,accelerate+rotLeft,3
82,100,50,100,37,35,accelerate+rotLeft,3
84,100,52,100,36,37,accelerate+rotLeft,3
78,100,50,100,36,37,accelerate,3
75,100,48,100,33,37,accelerate,3
72,100,45,100,35,37,accelerate,3
66,100,45,100,35,36,accelerate,3
66,100,44,100,35,37,accelerate+rotLeft,3
66,100,44,100,35,36,accelerate+rotLeft,3
63,100,42,94,36,35,accelerate+rotLeft,3
63,100,42,90,37,35,accelerate+rotLeft,3
61,100,41,87,38,35,accelerate+rotLeft,3
60,100,40,85,39,33,accelerate+rotLeft,3
60,100,40,84,38,34,accelerate+rotLeft,3
58,100,38,83,40,32,accelerate+rotLeft,3
59,100,38,83,41,33,accelerate+rotLeft,3
59,100,37,80,40,32,accelerate+rotLeft,3
62,100,36,80,41,31,accelerate+rotLeft,3
65,100,36,80,41,30,accelerate+rotLeft,3
69,100,35,79,42,30,accelerate+rotLeft,3
77,100,35,77,42,29,accelerate+rotLeft,3
90,100,36,73,42,29,accelerate+rotLeft,3
100,100,36,74,42,28,accelerate+rotLeft,3
100,100,36,73,43,27,accelerate+rotLeft,3
100,88,38,73,42,28,accelerate+rotLeft,3
100,80,40,73,42,28,accelerate+rotLeft,3
100,74,42,70,43,27,accelerate+rotLeft,3
100,74,42,73,43,27,accelerate,3
100,74,42,76,43,27,accelerate,3
100,74,42,79,43,27,accelerate,3
100,74,42,83,43,27,accelerate,3
100,74,42,88,43,27,accelerate,3
100,74,42,92,43,27,accelerate,3
100,74,42,95,43,27,accelerate,3
100,76,40,97,44,26,accelerate,3
100,76,40,100,44,26,accelerate,3
100,76,40,100,44,26,accelerate,3
100,76,40,100,44,26,accelerate,3
100,76,40,100,44,26,accelerate,3
100,76,40,100,44,26,accelerate,3
100,76,40,100,44,26,accelerate,3
100,77,39,100,45,25,accelerate,3
100,77,39,100,45,25,accelerate,3
100,77,39,100,45,25,accelerate,3
100,72,41,100,45,25,accelerate+rotLeft,3
100,65,48,100,44,26,accelerate+rotLeft,3
100,65,48,100,44,26,accelerate,3
100,65,48,100,44,26,accelerate,3
100,63,50,100,43,27,accelerate,3
100,63,50,100,43,27,accelerate,3
100,63,50,100,43,27,accelerate,3
100,62,52,100,42,28,accelerate,3
100,62,52,100,42,28,accelerate,3
100,62,52,100,42,28,accelerate,3
100,60,54,100,41,29,accelerate,3
100,60,54,100,41,29,accelerate,3
100,60,54,100,41,29,accelerate,3
100,59,55,100,40,30,accelerate,3
100,59,55,100,40,30,accelerate,3
100,57,57,100,39,31,accelerate,3
100,57,57,100,39,31,accelerate,3
100,57,57,100,39,31,accelerate,3
100,56,59,100,38,32,accelerate,3
100,59,55,100,38,32,accelerate+rotRight,3
100,59,55,100,38,32,accelerate,3
100,59,55,100,38,32,accelerate,3
100,59,55,100,38,32,accelerate,3
100,59,55,100,38,32,accelerate,3
100,59,55,100,38,32,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,58,56,100,37,33,accelerate,3
100,56,58,100,36,34,accelerate,3
100,56,58,100,36,34,accelerate,3
100,56,58,100,36,34,accelerate,3
100,56,58,100,36,34,accelerate,3
100,56,58,100,36,34,accelerate,3
100,56,58,100,36,34,accelerate,3
100,56,58,100,36,34,accelerate,3
100,55,60,100,35,35,accelerate,3
100,55,60,100,35,35,accelerate,3
100,55,60,100,35,35,accelerate,3
100,55,60,100,35,35,accelerate,3
100,55,60,100,35,35,accelerate,3
100,55,60,100,35,35,accelerate,3
100,55,60,100,35,35,accelerate,3
100,53,62,100,34,36,accelerate,3
100,53,62,100,34,36,accelerate,3
100,53,62,100,34,36,accelerate,3
100,53,62,100,34,36,accelerate,3
100,53,62,100,34,36,accelerate,3
100,53,62,100,34,36,accelerate,3
100,53,62,100,34,36,accelerate,3
100,51,63,100,33,37,accelerate,3
100,51,63,100,33,37,accelerate,3
100,51,63,100,33,37,accelerate,3
100,51,63,100,33,37,accelerate,3
100,51,63,100,33,37,accelerate,3
100,51,63,100,33,37,accelerate,3
100,51,63,100,33,37,accelerate,3
100,55,63,100,32,38,accelerate,3
100,100,62,100,32,38,accelerate,3
100,100,62,100,32,38,accelerate,3
99,100,60,100,32,38,accelerate,3
95,100,58,100,32,38,accelerate,3
91,100,56,100,32,38,accelerate,3
87,100,54,100,32,38,accelerate,3
83,100,53,100,31,39,accelerate,3
81,100,53,100,31,39,accelerate+rotLeft,3
81,100,54,100,30,40,accelerate+rotLeft,3
81,100,52,100,30,39,accelerate+rotLeft,3
80,100,53,100,29,41,accelerate+rotLeft,3
79,100,53,100,29,41,accelerate+rotLeft,3
78,100,52,100,30,41,accelerate+rotLeft,3
79,100,53,100,29,42,accelerate+rotLeft,3
79,100,54,92,28,42,accelerate+rotLeft,3
79,100,54,86,29,42,accelerate+rotLeft,3
80,100,55,82,28,42,accelerate+rotLeft,3
80,100,54,80,29,42,accelerate+rotLeft,3
81,100,53,80,27,43,accelerate+rotLeft,3
83,100,53,77,28,42,accelerate+rotLeft,3
87,100,54,77,28,42,accelerate+rotLeft,3
92,100,54,78,27,44,accelerate+rotLeft,3
96,100,53,77,28,42,accelerate+rotLeft,3
100,100,52,79,28,42,accelerate+rotLeft,3
100,100,53,80,27,43,accelerate+rotLeft,3
100,88,54,80,27,43,accelerate+rotLeft,3
100,92,52,83,27,42,accelerate,3
100,96,51,86,28,42,accelerate,3
100,99,50,89,29,42,accelerate,3
100,100,48,93,32,41,accelerate,3
100,100,47,96,33,41,accelerate,3
100,96,47,97,33,40,accelerate+rotLeft,3
100,83,48,95,33,39,accelerate+rotLeft,3
100,85,47,99,35,38,accelerate,3
100,88,46,100,36,37,accelerate,3
100,91,44,100,37,36,accelerate,3
100,91,44,100,37,36,accelerate,3
100,93,43,100,38,35,accelerate,3
100,96,42,100,39,33,accelerate,3
100,98,40,100,40,32,accelerate,3
100,100,39,100,41,31,accelerate,3
100,100,38,100,42,30,accelerate,3
100,94,38,100,42,29,accelerate+rotLeft,3
100,85,39,100,43,28,accelerate+rotLeft,3
100,85,39,100,43,28,accelerate,3
100,87,38,100,44,27,accelerate,3
100,87,38,100,44,27,accelerate,3
100,89,37,100,45,26,accelerate,3
100,89,37,100,45,26,accelerate,3
100,82,39,100,45,26,accelerate+rotLeft,3
100,74,42,100,44,26,accelerate+rotLeft,3
100,68,47,100,45,26,accelerate+rotLeft,3
100,68,47,100,45,26,accelerate,3
100,66,48,100,44,27,accelerate,3
100,66,48,100,44,27,accelerate,3
100,66,48,100,44,27,accelerate,3
100,66,48,100,44,27,accelerate,3
100,65,50,100,43,28,accelerate,3
100,65,50,100,43,28,accelerate,3
100,65,50,100,43,28,accelerate,3
100,63,52,100,42,29,accelerate,3
100,63,52,100,42,29,accelerate,3
100,63,52,100,42,29,accelerate,3
100,63,52,100,42,29,accelerate,3
100,62,54,100,41,30,accelerate,3
100,62,54,100,41,30,accelerate,3
100,62,54,100,41,30,accelerate,3
100,62,54,100,41,30,accelerate,3
100,60,56,100,40,31,accelerate,3
100,60,56,100,40,31,accelerate,3
100,60,56,100,40,31,accelerate,3
100,59,58,100,39,32,accelerate,3
100,59,58,100,39,32,accelerate,3
100,59,58,100,39,32,accelerate,3
100,59,58,100,39,32,accelerate,3
100,57,59,100,38,33,accelerate,3
100,57,59,100,38,33,accelerate,3
100,57,100,100,38,33,accelerate,3
100,56,100,100,37,34,accelerate,3
100,56,100,100,37,34,accelerate,3
99,54,100,100,37,34,accelerate,3
95,54,100,100,37,34,accelerate,3
90,52,100,100,36,35,accelerate,3
87,51,100,100,36,35,accelerate,3
83,49,100,100,36,35,accelerate,3
82,50,100,100,35,35,accelerate+rotRight,3
82,51,100,100,36,35,accelerate+rotRight,3
84,53,100,100,37,34,accelerate+rotRight,3
83,53,100,100,37,34,accelerate+rotRight,3
82,54,100,100,38,34,accelerate+rotRight,3
79,53,100,100,39,33,accelerate,3
75,51,100,100,40,31,accelerate,3
