north,north_west,north_east,south,west,east,west_north_front,east_north_front,west_north,east_north,south_west,south_east,action,lap
100,51,67,100,33,39,100,95,37,45,56,61,accelerate+rotLeft,6
100,51,67,100,33,39,100,92,37,45,56,61,accelerate,6
100,51,67,100,33,39,100,90,37,45,56,61,accelerate,6
100,51,65,100,33,39,100,88,37,45,56,61,accelerate,6
100,51,65,100,33,39,100,86,37,45,56,61,accelerate,6
100,51,64,100,33,39,100,84,37,45,56,61,accelerate,6
100,56,63,100,33,39,100,80,37,45,56,61,accelerate,6
100,100,62,100,33,39,100,78,37,45,56,61,accelerate,6
99,100,61,100,32,40,100,76,36,46,55,63,accelerate,6
95,100,60,100,32,40,100,73,36,46,55,63,accelerate,6
91,100,58,100,32,40,100,70,36,45,55,63,accelerate,6
87,100,55,100,32,40,100,67,36,45,55,63,accelerate,6
82,100,53,100,32,40,100,64,39,45,55,63,accelerate,6
82,100,55,100,31,41,100,64,37,46,57,60,accelerate+rotLeft,6
80,100,54,100,31,41,100,63,39,45,63,57,accelerate+rotLeft,6
76,100,52,100,30,41,97,60,100,45,61,59,accelerate,6
72,100,50,100,30,41,93,58,100,42,61,59,accelerate,6
68,100,48,100,31,41,88,55,100,41,58,60,accelerate,6
65,100,46,100,32,40,85,52,100,41,58,60,accelerate,6
64,100,45,100,32,39,83,51,100,40,62,58,accelerate+rotLeft,6
63,100,43,100,34,39,82,50,100,39,70,56,accelerate+rotLeft,6
60,100,42,100,36,37,80,48,100,38,78,56,accelerate+rotLeft,6
62,100,42,100,35,37,81,49,100,38,90,55,accelerate+rotLeft,6
59,100,39,100,38,36,79,46,100,35,100,54,accelerate+rotLeft,6
59,100,39,100,38,36,81,45,100,35,100,54,accelerate+rotLeft,6
58,100,39,99,40,35,81,44,100,34,100,53,accelerate+rotLeft,6
57,100,37,95,41,33,82,44,100,33,100,52,accelerate+rotLeft,6
55,100,36,91,43,32,83,42,100,32,100,51,accelerate+rotLeft,6
55,100,36,90,43,33,87,43,100,32,100,51,accelerate+rotLeft,6
53,100,35,88,45,31,89,41,100,30,100,49,accelerate+rotLeft,6
54,100,35,85,45,30,99,41,100,29,100,48,accelerate+rotLeft,6
56,100,35,84,45,30,100,40,93,29,100,47,accelerate+rotLeft,6
58,100,33,83,45,28,100,40,84,30,100,46,accelerate+rotLeft,6
61,100,33,81,46,27,100,39,78,29,100,44,accelerate+rotLeft,6
64,100,33,81,45,27,100,40,73,29,100,43,accelerate+rotLeft,6
72,100,33,78,45,28,100,41,68,28,100,42,accelerate+rotLeft,6
79,100,33,76,45,27,100,42,65,28,100,40,accelerate+rotLeft,6
89,100,33,77,45,27,100,43,63,27,100,40,accelerate+rotLeft,6
100,100,33,73,46,25,100,46,60,27,100,38,accelerate+rotLeft,6
100,100,33,72,46,25,100,48,59,26,100,36,accelerate+rotLeft,6
100,88,36,70,46,25,100,54,56,27,100,36,accelerate+rotLeft,6
100,81,38,69,46,25,100,61,54,27,100,36,accelerate+rotLeft,6
100,74,41,67,46,25,100,72,52,28,100,36,accelerate+rotLeft,6
100,68,46,64,46,25,100,90,50,30,100,35,accelerate+rotLeft,6
100,66,48,68,45,26,100,94,49,31,100,36,accelerate,6
100,66,48,70,45,26,100,94,49,31,100,36,accelerate,6
100,66,48,73,45,26,100,94,49,31,100,38,accelerate,6
100,63,52,71,45,26,93,100,48,32,100,36,accelerate+rotLeft,6
100,58,62,69,44,27,80,100,46,35,100,35,accelerate+rotLeft,6
100,54,73,68,44,28,73,100,44,39,100,35,accelerate+rotLeft,6
100,53,76,71,43,29,71,100,43,40,100,36,accelerate,6
100,53,76,74,43,29,71,100,43,40,100,36,accelerate,6
100,51,78,77,42,31,69,100,42,41,100,37,accelerate,6
100,50,81,80,41,32,68,100,41,43,100,39,accelerate,6
100,49,84,83,40,33,66,100,40,44,100,40,accelerate,6
100,50,77,94,38,33,69,100,39,43,100,43,accelerate+rotRight,6
100,53,67,100,38,33,78,100,40,41,100,46,accelerate+rotRight,6
100,57,59,100,38,33,90,100,42,39,71,49,accelerate+rotRight,6
100,56,61,100,37,34,87,100,40,40,67,51,accelerate,6
100,56,61,100,37,34,87,100,40,40,67,51,accelerate,6
100,56,61,100,37,34,87,100,40,40,67,51,accelerate,6
100,59,57,100,37,34,98,99,42,39,62,54,accelerate+rotRight,6
100,63,53,100,37,34,100,87,43,38,58,58,accelerate+rotRight,6
100,69,50,100,37,34,100,77,44,37,54,63,accelerate+rotRight,6
100,71,48,100,38,33,100,75,46,36,56,61,accelerate,6
100,71,48,100,38,33,100,75,46,36,56,61,accelerate,6
100,71,48,100,38,33,100,75,46,36,56,61,accelerate,6
100,72,47,100,39,32,100,72,47,35,57,59,accelerate,6
100,72,47,100,39,32,100,72,47,35,57,59,accelerate,6
100,72,47,100,39,32,100,72,47,35,57,59,accelerate,6
100,74,45,100,40,31,100,70,48,34,59,57,accelerate,6
100,74,45,100,40,31,100,70,48,34,59,57,accelerate,6
100,67,49,100,40,31,100,82,46,35,64,52,accelerate+rotLeft,6
100,63,53,100,40,31,100,95,45,36,69,48,accelerate+rotLeft,6
100,63,53,100,40,31,100,95,45,36,69,48,accelerate,6
100,63,53,100,40,31,100,95,45,36,69,48,accelerate,6
100,61,55,100,39,32,100,98,43,37,67,50,accelerate,6
100,61,55,100,39,32,100,98,43,37,67,50,accelerate,6
100,61,55,100,39,32,100,98,43,37,67,50,accelerate,6
100,61,55,100,39,32,100,98,43,37,67,50,accelerate,6
100,61,55,100,39,32,100,98,43,37,67,50,accelerate,6
100,61,55,100,39,32,99,100,43,37,67,50,accelerate,6
100,67,50,100,39,32,100,81,45,36,61,55,accelerate+rotRight,6
100,67,50,100,39,32,100,81,45,36,61,55,accelerate,6
100,67,50,100,39,32,100,81,45,36,61,55,accelerate,6
100,67,50,100,39,32,100,100,45,36,61,55,accelerate,6
100,67,50,100,39,32,100,100,45,36,61,55,accelerate,6
100,69,48,100,40,31,100,100,46,34,63,53,accelerate,6
100,69,48,100,40,31,98,100,46,34,63,53,accelerate,6
100,69,48,100,40,31,95,100,46,34,63,53,accelerate,6
100,68,48,100,40,31,92,100,46,34,63,53,accelerate,6
100,64,52,100,40,31,85,100,45,35,67,49,accelerate+rotLeft,6
100,60,59,100,40,31,80,100,44,37,72,46,accelerate+rotLeft,6
100,57,100,100,39,32,77,100,43,38,71,48,accelerate,6
100,57,100,100,39,32,74,100,43,38,71,48,accelerate,6
96,56,100,100,39,32,72,100,43,38,71,48,accelerate,6
92,56,100,100,39,32,70,100,43,38,71,48,accelerate,6
87,52,100,100,38,33,65,100,42,39,69,49,accelerate,6
88,54,100,100,37,33,67,100,43,37,62,54,accelerate+rotRight,6
89,56,100,100,38,33,69,100,43,36,58,58,accelerate+rotRight,6
88,56,100,100,39,32,68,100,45,34,56,61,accelerate+rotRight,6
84,54,100,100,39,32,65,100,44,37,56,61,accelerate,6
80,53,100,100,40,31,64,100,44,41,58,59,accelerate,6
76,51,100,100,39,31,60,96,42,100,58,59,accelerate,6
72,49,100,100,40,30,56,91,42,100,59,57,accelerate,6
69,48,100,100,39,31,55,89,42,100,56,63,accelerate+rotRight,6
69,47,100,100,38,31,56,88,41,100,54,70,accelerate+rotRight,6
68,45,100,100,39,32,54,86,41,100,53,76,accelerate+rotRight,6
65,45,98,100,39,33,51,83,40,100,54,73,accelerate,6
61,42,93,100,38,36,49,78,38,100,56,71,accelerate,6
59,42,92,100,38,38,48,77,37,100,55,80,accelerate+rotRight,6
57,40,90,100,36,41,46,74,35,100,55,92,accelerate+rotRight,6
56,39,90,100,35,44,45,73,34,100,54,100,accelerate+rotRight,6
55,38,89,100,35,46,43,71,35,100,53,100,accelerate+rotRight,6
54,37,87,100,34,51,42,70,33,100,53,100,accelerate+rotRight,6
51,35,85,96,32,100,40,67,31,100,53,100,accelerate+rotRight,6
51,35,87,91,32,100,40,68,31,100,51,100,accelerate+rotRight,6
50,34,86,88,30,100,38,66,30,100,49,100,accelerate+rotRight,6
49,33,87,85,30,52,38,66,29,100,49,100,accelerate+rotRight,6
48,31,86,84,28,57,36,67,28,100,46,100,accelerate+rotRight,6
47,31,87,82,27,54,36,67,27,100,45,100,accelerate+rotRight,6
46,31,87,82,26,56,36,66,27,100,45,100,accelerate+rotRight,6
45,29,87,80,25,55,35,67,26,100,43,100,accelerate+rotRight,6
45,29,86,80,25,56,34,66,26,100,41,100,accelerate+rotRight,6
43,27,85,78,24,58,32,66,24,100,40,100,accelerate+rotRight,6
43,26,87,78,24,58,30,65,23,100,39,100,accelerate+rotRight,6
45,27,88,75,23,54,31,66,23,100,38,100,accelerate+rotRight,6
44,26,89,75,22,56,30,65,23,100,36,100,accelerate+rotRight,6
43,24,89,72,21,56,29,65,21,100,35,100,accelerate+rotRight,6
44,24,91,70,21,55,30,66,20,100,33,100,accelerate+rotRight,6
44,24,92,69,20,55,29,66,20,100,34,100,accelerate+rotRight,6
45,24,94,68,20,55,30,67,20,100,32,100,accelerate+rotRight,6
45,23,94,65,19,55,30,69,19,100,31,100,accelerate+rotRight,6
44,25,95,66,19,54,30,69,19,100,31,100,accelerate+rotRight,6
43,23,96,64,18,54,29,69,19,100,29,100,accelerate+rotRight,6
46,24,100,60,18,53,31,72,18,100,29,100,accelerate+rotRight,6
47,24,100,59,18,53,32,74,19,100,28,100,accelerate+rotRight,6
48,25,100,57,18,52,33,78,20,100,28,100,accelerate+rotRight,6
48,24,100,57,18,52,31,78,19,100,26,100,accelerate+rotRight,6
50,26,100,54,18,53,33,81,19,100,25,100,accelerate+rotRight,6
52,26,100,51,17,53,33,84,20,100,24,100,accelerate+rotRight,6
56,26,100,48,18,54,35,89,20,100,24,100,accelerate+rotRight,6
58,28,100,48,18,53,35,93,21,100,24,100,accelerate+rotRight,6
62,28,100,46,18,54,38,100,21,100,23,97,accelerate+rotRight,6
64,29,100,45,19,54,39,100,21,90,24,96,accelerate+rotRight,6
66,30,100,46,20,54,41,100,23,79,25,95,accelerate+rotRight,6
69,31,100,42,19,57,43,100,23,71,24,91,accelerate+rotRight,6
72,33,100,42,20,58,46,100,25,66,24,89,accelerate+rotRight,6
76,35,100,41,20,59,48,100,25,62,25,88,accelerate+rotRight,6
74,34,100,44,21,55,48,100,25,64,26,91,accelerate,6
82,36,100,43,22,58,51,100,27,59,26,88,accelerate+rotRight,6
89,38,100,43,22,60,52,100,28,56,27,87,accelerate+rotRight,6
98,39,100,41,22,100,53,100,28,54,26,85,accelerate+rotRight,6
100,44,100,41,24,100,58,100,30,50,27,82,accelerate+rotRight,6
100,44,91,42,24,100,60,100,31,49,26,81,accelerate+rotRight,6
100,44,91,44,25,100,60,100,32,49,28,84,accelerate,6
100,47,78,43,27,100,67,100,34,46,29,81,accelerate+rotRight,6
100,48,73,43,27,100,72,100,35,46,29,80,accelerate+rotRight,6
100,51,67,43,29,100,80,100,37,45,29,79,accelerate+rotRight,6
100,56,60,44,30,100,94,100,39,43,29,77,accelerate+rotRight,6
100,60,57,43,31,100,100,91,40,42,29,74,accelerate+rotRight,6
100,60,57,45,32,100,100,91,40,42,30,76,accelerate,6
100,60,57,47,32,100,100,91,40,41,32,80,accelerate,6
100,62,55,49,33,100,100,88,41,40,33,82,accelerate,6
100,67,52,49,34,100,100,79,42,39,34,81,accelerate+rotRight,6
100,76,48,48,35,100,100,69,45,38,35,79,accelerate+rotRight,6
100,91,44,48,37,100,100,60,49,37,35,78,accelerate+rotRight,6
100,100,43,48,37,100,100,56,52,36,36,76,accelerate+rotRight,6
100,100,41,50,38,100,100,55,53,34,38,78,accelerate,6
100,89,44,54,37,100,100,60,50,35,38,85,accelerate+rotLeft,6
100,80,46,58,37,39,100,65,47,36,40,90,accelerate+rotLeft,6
100,75,47,63,38,35,100,70,47,35,44,96,accelerate+rotLeft,6
100,67,50,68,38,34,100,81,44,36,46,100,accelerate+rotLeft,6
100,67,50,70,38,33,100,81,44,36,46,100,accelerate,6
100,67,50,72,38,33,100,81,44,36,47,100,accelerate,6
100,67,50,74,38,33,100,81,44,36,47,100,accelerate,6
100,67,50,76,38,33,100,81,44,36,49,100,accelerate,6
100,67,50,77,38,33,100,81,44,36,50,100,accelerate,6
100,61,55,83,38,33,100,96,43,38,52,100,accelerate+rotLeft,6
100,61,55,85,38,33,100,96,43,38,53,100,accelerate,6
100,61,55,88,38,33,100,96,43,38,55,100,accelerate,6
100,61,55,90,38,33,100,96,43,38,55,100,accelerate,6
100,61,55,93,38,33,100,96,43,38,57,100,accelerate,6
100,61,55,96,38,33,100,96,43,38,58,100,accelerate,6
100,61,55,98,38,33,100,96,43,38,59,100,accelerate,6
100,61,55,100,38,33,100,96,43,38,60,100,accelerate,6
100,61,55,100,38,33,100,96,43,38,60,100,accelerate,6
100,61,55,100,38,33,100,96,43,38,62,100,accelerate,6
100,61,55,100,38,33,100,96,43,38,63,54,accelerate,6
100,57,59,100,38,33,90,100,42,39,67,49,accelerate+rotLeft,6
100,52,67,100,37,34,78,100,40,42,71,48,accelerate+rotLeft,6
100,52,67,100,37,34,78,100,40,42,71,48,accelerate,6
100,51,69,100,36,35,76,100,38,43,71,50,accelerate,6
100,51,69,100,36,35,76,100,38,43,71,50,accelerate,6
100,51,69,100,36,35,76,100,38,43,71,50,accelerate,6
100,50,71,100,35,36,74,100,37,44,69,51,accelerate,6
100,54,63,100,35,36,86,100,39,42,62,55,accelerate+rotRight,6
100,59,58,100,35,36,100,96,40,40,56,60,accelerate+rotRight,6
100,63,54,100,35,36,100,85,41,39,52,65,accelerate+rotRight,6
100,63,54,100,35,36,100,85,41,39,52,65,accelerate,6
100,65,52,100,36,35,100,82,43,38,54,63,accelerate,6
100,65,52,100,36,35,100,82,43,38,54,63,accelerate,6
100,65,52,100,36,35,100,82,43,38,54,63,accelerate,6
100,67,51,100,37,34,100,80,44,37,56,61,accelerate,6
100,67,51,100,37,34,100,80,44,37,56,61,accelerate,6
100,67,51,100,37,34,100,80,44,37,56,61,accelerate,6
100,62,54,100,37,34,100,90,42,38,59,57,accelerate+rotLeft,6
100,58,58,100,37,34,94,100,41,39,63,53,accelerate+rotLeft,6
100,58,58,100,37,34,94,100,41,39,63,53,accelerate,6
100,58,58,100,37,34,94,100,41,39,63,53,accelerate,6
100,58,58,100,37,34,94,100,41,39,63,53,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,56,60,100,36,35,92,100,40,40,62,55,accelerate,6
100,55,62,100,35,36,94,100,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,100,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,100,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,98,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,95,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,94,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,92,39,42,60,56,accelerate,6
100,55,62,100,35,36,100,89,39,42,60,56,accelerate,6
100,53,63,100,34,37,100,88,38,43,58,58,accelerate,6
100,53,63,100,34,37,100,86,38,43,58,58,accelerate,6
100,55,63,100,34,37,100,84,38,43,58,58,accelerate,6
100,56,62,100,34,37,100,82,38,43,58,58,accelerate,6
100,100,60,100,34,37,100,79,38,43,58,58,accelerate,6
100,100,59,100,34,37,100,76,38,43,58,58,accelerate,6
100,100,62,100,33,38,100,79,35,46,63,55,accelerate+rotLeft,6
100,100,63,100,33,38,100,80,35,48,69,52,accelerate+rotLeft,6
99,100,63,100,32,39,100,77,34,48,67,53,accelerate,6
95,100,62,100,31,40,100,75,33,48,65,55,accelerate,6
91,100,59,100,31,40,100,71,34,47,65,55,accelerate,6
87,100,58,100,30,41,100,69,34,47,63,56,accelerate,6
81,100,56,100,30,41,100,65,38,45,63,56,accelerate,6
78,100,54,100,29,42,99,63,100,45,60,58,accelerate,6
74,100,52,100,29,42,95,60,100,44,58,59,accelerate,6
74,100,51,100,29,42,93,59,100,45,62,58,accelerate+rotLeft,6
73,100,50,100,28,42,91,58,100,44,68,56,accelerate+rotLeft,6
72,100,50,100,29,42,91,57,100,44,75,56,accelerate+rotLeft,6
71,100,48,100,30,41,90,56,100,43,85,55,accelerate+rotLeft,6
69,100,48,100,30,41,90,55,100,43,95,55,accelerate+rotLeft,6
67,100,46,100,32,40,89,53,100,41,100,55,accelerate+rotLeft,6
67,100,46,100,32,39,92,52,100,41,100,56,accelerate+rotLeft,6
66,100,45,93,33,39,96,53,100,39,100,54,accelerate+rotLeft,6
66,100,45,88,34,38,100,53,100,39,100,53,accelerate+rotLeft,6
64,100,44,93,35,39,97,51,100,39,100,55,accelerate,6
60,100,42,96,38,38,91,48,100,37,100,56,accelerate,6
56,100,40,100,42,37,85,45,100,36,100,59,accelerate,6
55,100,39,96,43,35,90,43,100,34,100,56,accelerate+rotLeft,6
55,100,37,93,44,34,97,42,100,32,100,55,accelerate+rotLeft,6
56,100,36,92,44,33,100,41,94,33,100,55,accelerate+rotLeft,6
57,100,35,92,45,31,100,40,88,32,100,54,accelerate+rotLeft,6
59,100,34,91,45,31,100,40,81,31,100,51,accelerate+rotLeft,6
62,100,33,89,46,30,100,39,75,29,100,49,accelerate+rotLeft,6
69,100,33,86,45,30,100,40,70,29,100,47,accelerate+rotLeft,6
76,100,32,86,45,28,100,41,67,28,100,45,accelerate+rotLeft,6
86,100,33,85,45,27,100,43,63,27,100,45,accelerate+rotLeft,6
96,100,33,84,46,26,100,45,61,26,100,43,accelerate+rotLeft,6
100,100,33,82,46,25,100,48,59,26,100,40,accelerate+rotLeft,6
100,100,35,80,46,25,100,52,57,27,100,41,accelerate+rotLeft,6
100,100,35,85,46,25,100,52,57,27,100,43,accelerate,6
100,100,34,87,47,24,100,50,58,25,100,43,accelerate,6
98,100,34,92,47,24,100,50,58,25,100,45,accelerate,6
100,100,34,89,48,23,100,53,57,25,100,39,accelerate+rotLeft,6
100,100,36,88,48,23,100,59,55,26,100,38,accelerate+rotLeft,6
100,100,39,86,48,23,100,66,54,26,100,36,accelerate+rotLeft,6
100,100,41,89,47,24,100,66,52,28,100,37,accelerate,6
100,100,41,93,47,24,100,64,52,28,100,37,accelerate,6
96,100,41,97,47,24,100,62,52,28,100,37,accelerate,6
99,100,44,92,47,24,100,64,51,28,100,35,accelerate+rotLeft,6
100,100,50,90,46,25,100,70,49,31,100,34,accelerate+rotLeft,6
100,100,53,85,46,26,100,73,46,35,100,33,accelerate+rotLeft,6
100,100,52,87,46,26,100,69,46,35,100,33,accelerate,6
96,100,51,91,45,27,100,67,45,35,100,35,accelerate,6
93,100,50,94,44,28,100,65,45,36,100,36,accelerate,6
93,100,51,92,43,30,100,68,44,38,100,36,accelerate+rotLeft,6
95,100,53,82,43,31,100,71,42,39,100,35,accelerate+rotLeft,6
92,100,53,88,41,32,100,69,41,41,100,38,accelerate,6
88,100,51,91,40,33,100,66,42,40,100,39,accelerate,6
84,100,49,94,39,35,100,63,44,38,100,40,accelerate,6
80,100,49,100,37,36,100,61,47,39,100,42,accelerate,6
76,100,48,100,37,35,99,57,100,38,100,43,accelerate,6
75,100,46,98,35,35,98,58,100,38,100,44,accelerate+rotLeft,6
75,100,47,86,36,34,100,58,100,38,100,44,accelerate+rotLeft,6
73,100,46,82,36,35,100,56,100,39,100,44,accelerate+rotLeft,6
73,100,47,79,35,35,100,57,100,38,100,45,accelerate+rotLeft,6
72,100,48,79,34,35,100,55,92,40,100,48,accelerate+rotLeft,6
71,100,46,77,34,35,100,55,81,39,100,48,accelerate+rotLeft,6
73,100,48,74,34,36,100,56,66,40,100,47,accelerate+rotLeft,6
72,100,46,74,34,36,100,55,65,40,100,47,accelerate+rotLeft,6
74,100,47,75,34,37,100,55,61,39,100,48,accelerate+rotLeft,6
77,100,46,74,34,37,100,55,56,40,100,49,accelerate+rotLeft,6
79,100,46,74,34,37,100,55,55,40,100,48,accelerate+rotLeft,6
84,100,46,73,35,36,100,55,52,39,100,46,accelerate+rotLeft,6
94,100,47,74,34,36,100,57,48,40,100,47,accelerate+rotLeft,6
100,100,46,74,34,36,100,58,47,39,100,46,accelerate+rotLeft,6
100,100,45,78,34,36,100,57,49,38,100,48,accelerate,6
99,100,44,81,34,36,100,55,51,38,100,51,accelerate,6
94,100,41,85,36,36,100,52,54,36,100,51,accelerate,6
100,100,42,85,36,34,100,54,52,35,100,51,accelerate+rotLeft,6
100,99,42,85,37,34,100,56,51,34,100,51,accelerate+rotLeft,6
100,100,41,87,38,33,100,54,52,33,100,52,accelerate,6
100,100,39,92,39,33,100,53,54,32,100,54,accelerate,6
100,92,41,91,38,32,100,57,51,33,100,52,accelerate+rotLeft,6
100,82,42,91,39,31,100,61,49,33,100,52,accelerate+rotLeft,6
100,72,45,88,39,31,100,70,47,34,100,50,accelerate+rotLeft,6
100,65,49,88,39,31,100,82,45,35,100,48,accelerate+rotLeft,6
100,65,49,92,39,31,100,82,45,35,100,48,accelerate,6
100,67,48,94,40,30,100,79,46,34,100,48,accelerate,6
100,61,53,93,39,31,100,95,43,36,100,48,accelerate+rotLeft,6
100,57,57,93,39,31,89,100,42,37,100,45,accelerate+rotLeft,6
100,53,65,90,39,31,78,100,41,39,100,42,accelerate+rotLeft,6
100,52,67,95,38,32,76,100,40,40,100,44,accelerate,6
100,51,69,98,37,33,73,100,39,42,100,45,accelerate,6
100,51,69,100,37,33,73,100,39,42,100,45,accelerate,6
100,49,71,100,36,34,71,100,38,43,100,46,accelerate,6
100,49,71,100,36,34,71,100,38,43,100,46,accelerate,6
100,48,73,100,35,35,69,100,37,44,100,48,accelerate,6
100,46,75,100,34,36,67,100,36,45,71,49,accelerate,6
100,46,75,100,34,36,67,100,36,45,71,49,accelerate,6
100,48,69,100,33,37,75,100,36,44,61,54,accelerate+rotRight,6
100,51,63,100,33,37,84,100,37,43,56,58,accelerate+rotRight,6
100,51,63,100,33,37,84,100,37,43,56,58,accelerate,6
100,51,63,100,33,37,84,100,37,43,56,58,accelerate,6
100,51,63,100,33,37,84,100,37,43,56,58,accelerate,6
100,51,63,100,33,37,84,100,37,43,56,58,accelerate,6
100,50,65,100,32,38,81,100,36,44,55,59,accelerate,6
100,50,65,100,32,38,81,100,36,44,55,59,accelerate,6
100,50,65,100,32,38,81,100,36,44,55,59,accelerate,6
100,50,65,100,32,38,81,100,36,44,55,59,accelerate,6
100,51,63,100,32,39,84,100,36,44,53,64,accelerate,10
100,51,63,100,32,39,84,100,36,44,53,64,accelerate,10
100,51,63,100,32,39,84,100,36,44,53,64,accelerate,10
100,49,66,100,30,40,83,100,35,45,52,65,accelerate,10
100,51,65,100,32,39,86,100,36,44,53,65,accelerate,10
100,51,65,100,32,39,86,100,36,44,53,65,accelerate,10
100,49,65,100,30,40,82,100,35,45,52,66,accelerate,10
100,49,65,100,30,39,84,100,35,46,52,66,accelerate,10
100,51,63,100,32,39,86,100,36,45,53,63,accelerate,10
100,49,65,100,30,39,84,100,35,46,52,65,accelerate,10
100,49,65,100,30,39,84,100,35,45,52,65,accelerate,10
100,49,65,100,30,39,83,100,35,45,52,65,accelerate,10
100,51,63,100,32,39,84,100,36,44,53,63,accelerate,10
100,51,63,100,32,39,84,100,35,44,53,63,accelerate,10
100,51,63,100,32,39,84,100,36,44,52,63,accelerate,10
100,49,66,100,30,40,82,100,35,45,52,65,accelerate,10
100,55,60,100,31,39,100,93,36,43,48,71,accelerate+rotRight,10
100,61,56,100,31,39,100,81,38,42,45,81,accelerate+rotRight,10
100,70,52,100,33,38,100,72,41,40,43,85,accelerate+rotRight,10
100,70,52,100,33,38,100,71,41,40,43,85,accelerate,10
100,63,55,100,32,38,100,81,39,40,47,75,accelerate+rotLeft,10
100,57,59,100,32,38,100,91,37,43,50,70,accelerate+rotLeft,10
100,52,62,100,32,37,86,100,36,43,54,62,accelerate+rotLeft,10
100,52,62,100,32,37,86,100,36,43,53,63,accelerate,10
100,52,62,100,32,39,86,100,36,43,53,63,accelerate,10
100,53,62,100,33,37,88,100,37,42,55,61,accelerate,10
100,52,62,100,32,37,86,100,36,44,54,62,accelerate,10
100,52,62,100,32,37,86,100,36,44,53,62,accelerate,10
100,52,62,100,32,37,86,100,36,43,53,62,accelerate,10
100,52,62,100,32,37,86,100,36,43,53,62,accelerate,10
100,52,62,100,32,39,86,100,36,43,53,63,accelerate,10
100,52,63,100,32,39,86,100,36,43,53,62,accelerate,10
100,47,69,100,31,38,74,100,34,45,59,58,accelerate+rotLeft,10
100,47,71,100,31,39,72,100,34,46,57,60,accelerate,10
100,48,69,100,31,38,73,100,34,45,59,58,accelerate,10
100,47,69,100,31,39,73,100,34,45,59,58,accelerate,10
100,46,70,100,31,39,71,100,34,47,57,59,accelerate,10
100,46,70,100,31,39,71,100,34,46,57,59,accelerate,10
100,48,65,100,31,38,80,100,35,45,53,62,accelerate+rotRight,10
100,51,61,100,31,39,92,100,35,43,50,67,accelerate+rotRight,10
100,51,61,100,31,39,91,100,35,43,50,67,accelerate,10
100,51,61,100,31,39,91,100,35,43,50,67,accelerate,10
100,51,62,100,31,39,91,100,35,44,49,68,accelerate,10
100,51,61,100,31,39,91,100,35,43,50,67,accelerate,10
100,53,60,100,31,37,92,100,35,42,50,66,accelerate,10
100,51,61,100,31,39,89,100,35,43,49,67,accelerate,10
100,53,61,100,31,37,88,100,35,43,50,66,accelerate,10
100,53,61,100,31,37,85,100,35,42,50,66,accelerate,10
100,53,61,100,31,37,83,100,35,42,50,66,accelerate,10
100,53,62,100,31,39,83,100,35,42,50,67,accelerate,10
100,51,64,100,31,37,81,100,35,43,50,66,accelerate,10
100,53,64,100,31,37,80,100,36,41,51,64,accelerate,10
100,54,65,100,31,37,78,100,36,41,51,66,accelerate,10
100,59,60,100,32,36,81,100,39,40,49,68,accelerate+rotRight,10
100,61,57,100,32,37,82,100,40,39,47,74,accelerate+rotRight,10
100,60,57,100,33,36,81,100,40,39,48,74,accelerate,10
100,59,100,100,33,37,78,100,40,39,47,73,accelerate,10
100,59,100,100,34,35,76,100,42,38,48,71,accelerate,10
100,59,100,100,35,34,74,100,43,38,50,68,accelerate,10
100,57,100,100,34,34,72,100,43,39,51,68,accelerate,10
100,55,100,100,35,34,69,100,44,39,51,68,accelerate,10
100,57,100,100,37,34,73,100,44,38,48,75,accelerate+rotRight,10
100,58,100,100,38,33,74,100,46,35,48,81,accelerate+rotRight,10
100,59,80,100,41,32,76,100,47,34,46,96,accelerate+rotRight,10
100,58,91,100,39,32,73,100,46,34,48,93,accelerate,10
100,57,96,100,41,31,72,100,46,36,49,87,accelerate,10
100,56,100,100,41,31,69,100,45,36,51,81,accelerate,10
100,55,92,100,41,30,70,100,45,37,51,93,accelerate+rotRight,10
100,57,75,100,41,29,74,100,45,35,50,100,accelerate+rotRight,10
100,59,65,95,41,28,80,100,46,34,52,100,accelerate+rotRight,10
100,58,68,99,42,28,78,100,46,36,53,100,accelerate,10
100,56,70,100,42,28,76,100,45,37,55,100,accelerate,10
100,55,73,100,41,28,74,100,45,39,58,100,accelerate,10
100,54,76,100,41,29,73,100,44,40,60,100,accelerate,10
100,55,69,100,40,30,77,100,44,39,58,100,accelerate+rotRight,10
100,56,65,100,40,31,82,100,43,39,58,100,accelerate+rotRight,10
100,56,65,100,40,31,82,100,43,39,60,100,accelerate,10
100,55,67,100,40,32,80,100,42,40,60,100,accelerate,10
100,55,67,100,40,32,80,100,42,40,64,63,accelerate,10
100,53,69,100,39,33,78,100,41,42,63,56,accelerate,10
100,52,71,100,38,34,76,100,40,43,64,49,accelerate,10
