north,north_west,north_east,south,west,east,action,lap
100,42,81,68,30,40,accelerate+rotRight,10
100,44,74,67,30,40,accelerate+rotRight,10
100,47,69,67,30,40,accelerate+rotRight,10
100,50,64,65,30,40,accelerate+rotRight,10
100,50,64,68,30,40,accelerate,10
100,50,64,71,30,40,accelerate,10
100,50,64,74,30,40,accelerate,10
100,50,64,77,30,40,accelerate,10
100,50,64,80,30,40,accelerate,10
100,50,64,83,30,40,accelerate,10
100,50,64,86,30,40,accelerate,10
100,50,64,90,30,40,accelerate,10
100,50,64,93,30,40,accelerate,10
100,50,64,97,30,40,accelerate,10
100,50,64,100,30,40,accelerate,10
100,50,64,100,30,40,accelerate,10
100,50,64,100,30,40,accelerate,10
100,50,64,100,30,40,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,52,62,100,31,39,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,53,61,100,32,38,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,55,59,100,33,37,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,57,58,100,34,36,accelerate,10
100,59,56,100,35,35,accelerate,10
100,59,56,100,35,35,accelerate,10
100,59,56,100,35,35,accelerate,10
100,59,56,100,35,35,accelerate,10
100,59,56,100,35,35,accelerate,10
100,59,56,100,35,35,accelerate,10
100,59,58,100,35,35,accelerate,10
100,57,100,100,35,35,accelerate,10
100,57,100,100,35,35,accelerate,10
100,56,100,100,35,35,accelerate,10
97,55,100,100,35,35,accelerate,10
93,55,100,100,35,35,accelerate,10
89,53,100,100,35,35,accelerate,10
90,54,100,100,36,34,accelerate+rotRight,10
88,55,100,100,36,34,accelerate+rotRight,10
88,56,100,100,37,33,accelerate+rotRight,10
89,57,100,100,39,32,accelerate+rotRight,10
90,58,100,100,39,32,accelerate+rotRight,10
89,59,100,100,40,32,accelerate+rotRight,10
89,59,100,98,41,30,accelerate+rotRight,10
90,60,100,89,43,29,accelerate+rotRight,10
90,61,100,83,43,28,accelerate+rotRight,10
89,62,100,80,45,28,accelerate+rotRight,10
86,60,100,84,45,26,accelerate,10
82,57,100,87,45,26,accelerate,10
78,55,100,91,45,26,accelerate,10
75,53,100,94,45,26,accelerate,10
74,53,100,93,46,26,accelerate+rotRight,10
74,52,100,88,43,28,accelerate+rotRight,10
77,52,100,87,44,28,accelerate+rotRight,10
78,50,100,85,43,29,accelerate+rotRight,10
80,50,100,86,43,29,accelerate+rotRight,10
85,49,100,85,42,30,accelerate+rotRight,10
91,49,100,86,42,29,accelerate+rotRight,10
96,48,100,86,42,31,accelerate+rotRight,10
100,48,100,87,42,31,accelerate+rotRight,10
100,49,100,88,42,31,accelerate+rotRight,10
100,49,100,88,40,32,accelerate+rotRight,10
100,50,77,88,39,32,accelerate+rotRight,10
100,49,100,91,38,33,accelerate,10
100,48,100,95,37,34,accelerate,10
100,48,100,99,37,34,accelerate,10
100,46,100,100,36,35,accelerate,10
100,45,100,100,35,36,accelerate,10
97,44,100,100,34,37,accelerate,10
99,45,100,100,33,38,accelerate+rotRight,10
100,48,100,100,33,38,accelerate+rotRight,10
100,50,100,100,33,38,accelerate+rotRight,10
100,53,100,100,32,38,accelerate+rotRight,10
100,52,100,100,32,38,accelerate,10
96,52,100,100,32,38,accelerate,10
92,52,100,100,32,38,accelerate,10
88,50,100,100,32,38,accelerate,10
84,49,100,100,32,38,accelerate,10
80,47,100,100,32,38,accelerate,10
76,45,100,100,32,38,accelerate,10
72,44,100,100,32,38,accelerate,10
72,44,100,100,33,38,accelerate+rotRight,10
71,43,100,100,32,38,accelerate+rotRight,10
70,43,100,100,33,38,accelerate+rotRight,10
71,43,100,100,34,37,accelerate+rotRight,10
70,43,100,100,34,37,accelerate+rotRight,10
69,43,100,100,32,38,accelerate+rotRight,10
68,43,100,99,33,38,accelerate+rotRight,10
69,43,100,93,32,37,accelerate+rotRight,10
70,44,100,85,34,37,accelerate+rotRight,10
70,44,100,82,34,36,accelerate+rotRight,10
70,44,100,77,33,36,accelerate+rotRight,10
70,44,100,74,33,37,accelerate+rotRight,10
70,44,100,72,33,37,accelerate+rotRight,10
72,44,100,70,33,37,accelerate+rotRight,10
75,45,100,70,34,37,accelerate+rotRight,10
79,46,100,70,35,36,accelerate+rotRight,10
84,46,100,68,34,37,accelerate+rotRight,10
93,47,100,69,35,36,accelerate+rotRight,10
99,46,100,68,34,36,accelerate+rotRight,10
100,47,100,69,35,36,accelerate+rotRight,10
100,49,85,66,36,35,accelerate+rotRight,10
100,51,74,65,36,35,accelerate+rotRight,10
100,54,65,66,37,35,accelerate+rotRight,10
100,57,59,65,37,35,accelerate+rotRight,10
100,62,54,63,37,35,accelerate+rotRight,10
100,71,48,64,39,34,accelerate+rotRight,10
100,71,48,67,39,34,accelerate,10
100,71,48,70,39,33,accelerate,10
100,71,48,73,39,32,accelerate,10
100,71,48,76,39,32,accelerate,10
100,72,46,79,40,31,accelerate,10
100,72,46,83,40,31,accelerate,10
100,72,46,86,40,31,accelerate,10
100,72,46,90,40,31,accelerate,10
100,74,45,93,41,30,accelerate,10
100,74,45,97,41,30,accelerate,10
100,74,45,100,41,30,accelerate,10
100,74,45,100,41,30,accelerate,10
100,76,43,100,42,29,accelerate,10
100,70,46,100,42,29,accelerate+rotLeft,10
100,66,49,100,42,29,accelerate+rotLeft,10
100,59,57,100,41,30,accelerate+rotLeft,10
100,59,57,100,41,30,accelerate,10
100,58,59,100,40,31,accelerate,10
100,58,59,100,40,31,accelerate,10
100,58,59,100,40,31,accelerate,10
100,56,61,100,39,32,accelerate,10
100,56,61,100,39,32,accelerate,10
100,55,63,100,38,33,accelerate,10
100,55,63,100,38,33,accelerate,10
100,53,65,100,37,34,accelerate,10
100,58,58,100,37,34,accelerate+rotRight,10
100,63,53,100,37,34,accelerate+rotRight,10
100,73,48,100,38,33,accelerate+rotRight,10
100,73,48,100,38,33,accelerate,10
100,75,46,100,39,32,accelerate,10
100,75,46,100,39,32,accelerate,10
100,77,45,100,40,31,accelerate,10
100,77,45,100,40,31,accelerate,10
100,77,45,100,40,31,accelerate,10
100,78,43,100,41,30,accelerate,10
100,70,47,100,41,30,accelerate+rotLeft,10
100,64,51,100,41,30,accelerate+rotLeft,10
100,64,51,100,41,30,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,63,53,100,40,31,accelerate,10
100,61,55,100,39,32,accelerate,10
100,61,55,100,39,32,accelerate,10
100,61,55,100,39,32,accelerate,10
100,63,55,100,39,32,accelerate,10
100,100,55,100,39,32,accelerate,10
100,100,55,100,39,32,accelerate,10
100,100,55,100,39,32,accelerate,10
99,100,55,100,38,33,accelerate,10
95,100,53,100,38,33,accelerate,10
91,100,52,100,38,33,accelerate,10
87,100,49,100,38,33,accelerate,10
83,100,48,100,38,33,accelerate,10
79,100,47,100,38,33,accelerate,10
75,100,44,100,38,33,accelerate,10
74,100,46,100,37,34,accelerate+rotLeft,10
73,100,45,100,37,34,accelerate+rotLeft,10
72,100,46,100,36,34,accelerate+rotLeft,10
72,100,45,100,36,35,accelerate+rotLeft,10
71,100,46,100,36,34,accelerate+rotLeft,10
72,100,47,98,35,35,accelerate+rotLeft,10
72,100,46,92,34,35,accelerate+rotLeft,10
70,100,46,85,35,35,accelerate+rotLeft,10
70,100,46,82,35,35,accelerate+rotLeft,10
69,100,46,79,35,35,accelerate+rotLeft,10
70,100,46,75,34,35,accelerate+rotLeft,10
70,100,45,74,34,36,accelerate+rotLeft,10
71,100,45,72,34,36,accelerate+rotLeft,10
69,100,46,72,33,36,accelerate+rotLeft,10
70,100,45,71,34,36,accelerate+rotLeft,10
68,100,45,72,35,36,accelerate+rotLeft,10
69,100,47,73,34,37,accelerate+rotLeft,10
69,100,45,72,35,35,accelerate+rotLeft,10
70,100,46,72,35,35,accelerate+rotLeft,10
70,100,47,70,34,35,accelerate+rotLeft,10
71,100,47,70,35,36,accelerate+rotLeft,10
70,100,46,71,34,36,accelerate+rotLeft,10
71,100,47,71,34,37,accelerate+rotLeft,10
70,100,46,70,35,37,accelerate+rotLeft,10
71,100,46,70,35,37,accelerate+rotLeft,10
72,100,47,70,35,37,accelerate+rotLeft,10
71,100,48,71,34,38,accelerate+rotLeft,10
71,100,47,70,34,38,accelerate+rotLeft,10
71,100,46,71,34,37,accelerate+rotLeft,10
73,100,48,70,34,37,accelerate+rotLeft,10
73,100,48,70,33,37,accelerate+rotLeft,10
74,100,49,70,33,37,accelerate+rotLeft,10
75,100,49,69,33,37,accelerate+rotLeft,10
77,100,51,67,33,38,accelerate+rotLeft,10
78,100,52,67,33,39,accelerate+rotLeft,10
81,100,53,65,33,39,accelerate+rotLeft,10
83,100,54,65,32,39,accelerate+rotLeft,10
87,100,56,64,33,40,accelerate+rotLeft,10
90,100,56,64,33,40,accelerate+rotLeft,10
97,100,57,63,34,40,accelerate+rotLeft,10
95,100,57,66,31,42,accelerate,10
92,100,55,68,29,41,accelerate,10
90,100,55,71,28,42,accelerate,10
89,100,54,73,27,42,accelerate,10
85,100,53,76,28,42,accelerate,10
84,100,52,78,27,43,accelerate,10
80,100,49,81,28,42,accelerate,10
77,100,47,83,29,41,accelerate,10
74,100,45,86,32,40,accelerate,10
72,100,45,89,33,41,accelerate,10
76,100,44,88,34,40,accelerate+rotLeft,10
83,100,44,87,34,40,accelerate+rotLeft,10
90,100,44,85,35,37,accelerate+rotLeft,10
100,100,44,85,35,37,accelerate+rotLeft,10
100,99,46,86,34,37,accelerate+rotLeft,10
100,85,47,83,35,37,accelerate+rotLeft,10
100,76,48,82,35,36,accelerate+rotLeft,10
100,69,51,81,35,36,accelerate+rotLeft,10
100,69,51,84,35,36,accelerate,10
100,71,50,87,36,35,accelerate,10
100,71,50,90,36,35,accelerate,10
100,71,50,93,36,35,accelerate,10
100,73,48,96,37,34,accelerate,10
100,65,52,94,37,34,accelerate+rotLeft,10
100,59,57,92,37,34,accelerate+rotLeft,10
100,59,57,95,37,34,accelerate,10
100,59,57,98,37,34,accelerate,10
100,59,57,100,37,34,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,58,59,100,36,35,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,56,60,100,35,36,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,62,100,34,37,accelerate,10
100,54,64,100,34,37,accelerate,10
100,54,100,100,34,37,accelerate,10
100,54,100,100,34,37,accelerate,10
100,54,100,100,34,37,accelerate,10
97,53,100,100,34,37,accelerate,10
93,53,100,100,34,37,accelerate,10
89,51,100,100,34,37,accelerate,10
85,49,100,100,33,38,accelerate,10
81,47,100,100,33,38,accelerate,10
77,45,100,100,33,38,accelerate,10
73,43,100,100,33,38,accelerate,10
72,42,100,100,33,38,accelerate+rotRight,10
72,44,100,100,34,37,accelerate+rotRight,10
72,43,100,100,33,37,accelerate+rotRight,10
71,43,100,100,33,36,accelerate+rotRight,10
71,43,100,100,34,37,accelerate+rotRight,10
72,45,100,100,33,36,accelerate+rotRight,10
72,44,100,98,33,36,accelerate+rotRight,10
72,45,100,89,34,35,accelerate+rotRight,10
73,45,100,80,34,35,accelerate+rotRight,10
73,45,100,77,33,35,accelerate+rotRight,10
72,47,100,77,34,34,accelerate+rotRight,10
71,45,100,75,34,35,accelerate+rotRight,10
73,45,100,72,35,35,accelerate+rotRight,10
75,46,100,70,35,35,accelerate+rotRight,10
77,47,100,71,35,34,accelerate+rotRight,10
81,47,100,71,35,34,accelerate+rotRight,10
86,47,100,69,35,34,accelerate+rotRight,10
92,48,100,71,37,34,accelerate+rotRight,10
98,47,100,71,35,35,accelerate+rotRight,10
100,47,100,72,35,35,accelerate+rotRight,10
100,48,100,69,35,34,accelerate+rotRight,10
100,50,84,69,37,34,accelerate+rotRight,10
100,51,77,69,37,34,accelerate+rotRight,10
100,50,79,72,36,34,accelerate,10
100,50,79,75,37,34,accelerate,10
100,48,81,78,36,35,accelerate,10
100,47,84,81,35,36,accelerate,10
100,47,84,84,36,36,accelerate,10
100,46,86,88,35,37,accelerate,10
100,44,88,91,34,38,accelerate,10
100,44,88,96,34,38,accelerate,10
100,46,79,93,33,39,accelerate+rotRight,10
100,48,72,95,33,39,accelerate+rotRight,10
100,53,65,93,33,39,accelerate+rotRight,10
100,56,61,93,33,39,accelerate+rotRight,10
100,56,61,96,33,39,accelerate,10
100,56,61,100,33,39,accelerate,10
100,56,61,100,33,39,accelerate,10
100,56,61,100,33,39,accelerate,10
100,56,61,100,33,39,accelerate,10
100,58,59,100,34,38,accelerate,10
100,58,59,100,34,38,accelerate,10
100,58,59,100,34,38,accelerate,10
100,58,59,100,34,38,accelerate,10
100,58,59,100,34,38,accelerate,10
100,58,59,100,34,38,accelerate,10
100,58,59,100,34,38,accelerate,10
100,60,58,100,35,37,accelerate,10
100,60,58,100,35,37,accelerate,10
100,60,58,100,35,37,accelerate,10
100,60,58,100,35,37,accelerate,10
100,60,58,100,35,37,accelerate,10
100,60,58,100,35,37,accelerate,10
100,60,58,100,35,37,accelerate,10
100,62,56,100,36,36,accelerate,10
100,62,56,100,36,36,accelerate,10
100,62,56,100,36,36,accelerate,10
100,62,56,100,36,36,accelerate,10
100,62,56,100,36,36,accelerate,10
100,62,56,100,36,36,accelerate,10
100,62,56,100,36,36,accelerate,10
100,63,55,100,37,35,accelerate,10
100,63,55,100,37,35,accelerate,10
100,63,55,100,37,35,accelerate,10
100,63,55,100,37,35,accelerate,10
100,63,55,100,37,35,accelerate,10
100,63,55,100,37,35,accelerate,10
100,63,55,100,37,35,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,65,53,100,38,34,accelerate,10
100,67,51,100,39,33,accelerate,10
100,67,51,100,39,33,accelerate,10
100,67,50,100,39,33,accelerate,10
100,67,51,100,39,33,accelerate,10
100,65,51,100,39,33,accelerate,10
100,65,56,100,39,33,accelerate,10
100,65,100,100,39,33,accelerate,10
100,66,100,100,40,32,accelerate,10
100,65,100,100,40,32,accelerate,10
100,63,100,100,40,32,accelerate,10
100,63,100,100,40,32,accelerate,10
97,62,100,100,40,32,accelerate,10
93,59,100,100,40,32,accelerate,10
89,58,100,100,40,32,accelerate,10
85,56,100,100,41,31,accelerate,10
81,55,100,100,41,32,accelerate,10
77,53,100,100,41,33,accelerate,10
73,51,100,100,41,34,accelerate,10
71,50,100,100,40,35,accelerate+rotRight,10
69,50,100,100,41,36,accelerate+rotRight,10
68,49,100,100,41,36,accelerate+rotRight,10
66,48,100,100,40,38,accelerate+rotRight,10
66,48,100,100,40,39,accelerate+rotRight,10
65,46,100,100,40,39,accelerate+rotRight,10
63,45,100,100,40,40,accelerate+rotRight,10
62,45,100,96,39,39,accelerate+rotRight,10
62,43,100,92,39,40,accelerate+rotRight,10
61,42,100,87,37,41,accelerate+rotRight,10
64,43,100,84,38,40,accelerate+rotRight,10
63,41,100,83,36,40,accelerate+rotRight,10
63,40,100,83,36,41,accelerate+rotRight,10
64,40,100,82,35,42,accelerate+rotRight,10
65,38,100,81,35,41,accelerate+rotRight,10
68,39,100,79,34,41,accelerate+rotRight,10
71,38,100,79,33,41,accelerate+rotRight,10
74,39,100,79,32,41,accelerate+rotRight,10
75,39,100,80,33,40,accelerate+rotRight,10
78,40,100,78,32,40,accelerate+rotRight,10
80,40,100,78,30,41,accelerate+rotRight,10
83,42,100,78,30,40,accelerate+rotRight,10
85,42,100,76,30,41,accelerate+rotRight,10
89,44,100,74,30,41,accelerate+rotRight,10
92,48,100,73,31,41,accelerate+rotRight,10
94,50,100,71,31,41,accelerate+rotRight,10
98,54,100,71,32,40,accelerate+rotRight,10
99,55,100,68,32,40,accelerate+rotRight,10
100,57,100,69,34,40,accelerate+rotRight,10
100,61,100,67,34,39,accelerate+rotRight,10
100,60,100,69,35,38,accelerate,10
98,59,100,72,36,36,accelerate,10
96,59,100,75,36,34,accelerate,10
93,58,100,78,38,34,accelerate,10
89,56,100,80,38,34,accelerate,10
86,55,100,83,38,34,accelerate,10
83,54,100,87,39,32,accelerate,10
84,54,100,85,40,33,accelerate+rotRight,10
87,56,100,81,40,33,accelerate+rotRight,10
87,57,100,80,40,32,accelerate+rotRight,10
86,57,100,77,42,33,accelerate+rotRight,10
87,58,100,75,42,32,accelerate+rotRight,10
88,59,100,75,42,32,accelerate+rotRight,10
92,59,100,73,44,31,accelerate+rotRight,10
94,59,100,73,44,31,accelerate+rotRight,10
97,60,100,72,45,30,accelerate+rotRight,10
94,58,100,75,44,29,accelerate,10
91,57,100,79,45,29,accelerate,10
88,55,100,81,45,29,accelerate,10
85,54,100,84,44,29,accelerate,10
81,52,100,88,44,29,accelerate,10
78,51,100,91,44,31,accelerate,10
75,49,100,94,44,32,accelerate,10
77,47,100,94,43,32,accelerate+rotRight,10
81,46,100,92,41,32,accelerate+rotRight,10
87,45,100,91,41,33,accelerate+rotRight,10
98,46,100,90,40,32,accelerate+rotRight,10
100,46,100,90,39,33,accelerate+rotRight,10
100,48,93,89,39,33,accelerate+rotRight,10
100,49,80,88,39,33,accelerate+rotRight,10
100,53,69,86,38,33,accelerate+rotRight,10
100,54,65,87,37,33,accelerate+rotRight,10
100,54,65,90,37,33,accelerate,10
100,54,65,94,37,33,accelerate,10
100,52,67,97,36,34,accelerate,10
100,52,67,100,36,34,accelerate,10
100,51,69,100,35,35,accelerate,10
100,51,69,100,35,35,accelerate,10
100,50,71,100,35,36,accelerate,10
100,50,71,100,35,36,accelerate,10
100,48,73,100,34,37,accelerate,10
100,48,73,100,34,37,accelerate,10
100,52,65,100,34,37,accelerate+rotRight,10
100,56,60,100,34,36,accelerate+rotRight,10
100,56,60,100,34,36,accelerate,10
100,56,60,100,34,36,accelerate,10
100,56,60,100,34,36,accelerate,10
100,56,60,100,34,36,accelerate,10
100,56,60,100,34,36,accelerate,10
100,57,60,100,34,36,accelerate,10
100,61,59,100,34,36,accelerate,10
100,100,59,100,34,36,accelerate,10
100,100,57,100,34,36,accelerate,10
100,100,56,100,34,36,accelerate,10
100,100,54,100,34,36,accelerate,10
97,100,52,100,34,36,accelerate,10
93,100,52,100,34,36,accelerate,10
89,100,50,100,34,36,accelerate,10
85,100,49,100,34,36,accelerate,10
81,100,47,100,34,36,accelerate,10
77,100,45,100,34,36,accelerate,10
73,100,43,100,35,36,accelerate,10
76,100,43,100,35,37,accelerate+rotLeft,10
76,100,44,100,36,35,accelerate+rotLeft,10
77,100,43,100,36,34,accelerate+rotLeft,10
79,100,43,100,37,35,accelerate+rotLeft,10
81,100,45,100,36,34,accelerate+rotLeft,10
82,100,45,100,37,33,accelerate+rotLeft,10
86,100,47,95,36,33,accelerate+rotLeft,10
87,100,48,90,36,34,accelerate+rotLeft,10
89,100,50,85,36,33,accelerate+rotLeft,10
89,100,51,82,36,34,accelerate+rotLeft,10
95,100,52,78,36,35,accelerate+rotLeft,10
95,100,54,78,35,35,accelerate+rotLeft,10
97,100,54,77,35,36,accelerate+rotLeft,10
100,100,56,78,34,37,accelerate+rotLeft,10
100,100,57,76,35,38,accelerate+rotLeft,10
100,100,59,74,34,39,accelerate+rotLeft,10
100,100,58,78,34,39,accelerate,10
100,100,56,82,32,39,accelerate,10
100,100,55,84,32,40,accelerate,10
96,100,54,88,32,40,accelerate,10
100,100,54,86,31,41,accelerate+rotLeft,10
100,100,55,84,31,40,accelerate+rotLeft,10
100,100,57,82,30,40,accelerate+rotLeft,10
100,71,60,80,31,41,accelerate+rotLeft,10
100,60,60,80,31,42,accelerate+rotLeft,10
100,51,65,79,29,43,accelerate+rotLeft,10
100,49,65,77,30,42,accelerate+rotLeft,10
100,44,69,78,30,44,accelerate+rotLeft,10
100,40,72,77,28,45,accelerate+rotLeft,10
100,37,76,76,28,46,accelerate+rotLeft,10
100,36,76,80,26,47,accelerate,10
100,36,74,83,25,47,accelerate,10
100,36,73,86,24,48,accelerate,10
100,37,71,90,24,47,accelerate,10
100,37,71,93,23,48,accelerate,10
100,39,69,97,23,48,accelerate,10
100,45,67,100,23,49,accelerate,10
100,100,65,100,23,49,accelerate,10
100,100,65,100,22,49,accelerate,10
99,100,62,100,22,49,accelerate,10
95,100,60,100,22,48,accelerate,10
91,100,59,100,22,49,accelerate,10
87,100,56,100,23,48,accelerate,10
83,100,54,100,25,47,accelerate,10
79,100,52,100,27,46,accelerate,10
78,100,51,100,27,46,accelerate+rotLeft,10
79,100,53,100,26,45,accelerate+rotLeft,10
79,100,52,100,27,44,accelerate+rotLeft,10
78,100,51,100,28,42,accelerate+rotLeft,10
80,100,51,100,28,42,accelerate+rotLeft,10
78,100,50,100,30,41,accelerate+rotLeft,10
80,100,51,100,30,40,accelerate+rotLeft,10
81,100,51,100,31,41,accelerate+rotLeft,10
83,100,52,100,30,40,accelerate+rotLeft,10
83,100,51,100,31,40,accelerate+rotLeft,10
84,100,52,99,30,41,accelerate+rotLeft,10
87,100,53,96,31,41,accelerate+rotLeft,10
87,100,52,95,31,40,accelerate+rotLeft,10
90,100,52,92,31,40,accelerate+rotLeft,10
93,100,52,91,31,40,accelerate+rotLeft,10
100,100,54,89,30,41,accelerate+rotLeft,10
100,100,55,86,31,40,accelerate+rotLeft,10
100,84,57,83,31,41,accelerate+rotLeft,10
100,73,58,82,31,41,accelerate+rotLeft,10
100,62,59,81,31,41,accelerate+rotLeft,10
100,53,63,79,30,42,accelerate+rotLeft,10
100,50,65,78,30,42,accelerate+rotLeft,10
100,44,69,78,30,44,accelerate+rotLeft,10
100,44,69,81,28,45,accelerate,10
100,46,68,84,28,44,accelerate,10
100,46,68,87,27,45,accelerate,10
100,46,68,90,26,45,accelerate,10
100,46,68,93,25,46,accelerate,10
100,48,66,97,26,45,accelerate,10
100,48,66,100,26,45,accelerate,10
100,48,66,100,26,45,accelerate,10
100,50,65,100,27,44,accelerate,10
100,50,65,100,27,44,accelerate,10
100,50,65,100,27,44,accelerate,10
100,52,63,100,28,43,accelerate,10
100,52,63,100,28,43,accelerate,10
100,52,63,100,28,43,accelerate,10
100,54,62,100,29,42,accelerate,10
100,54,62,100,29,42,accelerate,10
100,54,62,100,29,42,accelerate,10
100,55,60,100,30,41,accelerate,10
100,55,60,100,30,41,accelerate,10
100,55,60,100,30,41,accelerate,10
100,57,59,100,31,40,accelerate,10
100,57,59,100,31,40,accelerate,10
100,58,57,100,32,39,accelerate,10
100,57,59,100,32,39,accelerate,10
100,57,63,100,32,39,accelerate,10
100,57,100,100,33,38,accelerate,10
100,56,100,100,33,38,accelerate,10
100,55,100,100,33,38,accelerate,10
98,55,100,100,34,37,accelerate,10
94,53,100,100,34,37,accelerate,10
89,52,100,100,34,37,accelerate,10
86,50,100,100,35,36,accelerate,10
82,49,100,100,35,36,accelerate,10
77,46,100,100,35,36,accelerate,10
74,46,100,100,35,36,accelerate,10
73,45,100,100,35,36,accelerate+rotRight,10
72,46,100,100,34,36,accelerate+rotRight,10
71,45,100,100,35,36,accelerate+rotRight,10
73,46,100,100,35,36,accelerate+rotRight,10
72,46,100,100,35,35,accelerate+rotRight,10
73,46,100,96,36,35,accelerate+rotRight,10
71,45,100,89,36,36,accelerate+rotRight,10
71,46,100,85,35,36,accelerate+rotRight,10
72,46,100,80,35,35,accelerate+rotRight,10
73,45,100,80,35,35,accelerate+rotRight,10
74,45,100,77,36,35,accelerate+rotRight,10
75,44,100,74,36,36,accelerate+rotRight,10
77,46,100,74,35,35,accelerate+rotRight,10
77,47,100,75,36,35,accelerate+rotRight,10
80,47,100,72,36,35,accelerate+rotRight,10
81,47,100,72,36,36,accelerate+rotRight,10
82,48,100,72,36,35,accelerate+rotRight,10
84,50,100,71,36,34,accelerate+rotRight,10
86,51,100,71,36,34,accelerate+rotRight,10
89,52,100,69,36,34,accelerate+rotRight,10
92,54,100,70,38,33,accelerate+rotRight,10
92,54,100,70,37,34,accelerate+rotRight,10
89,53,100,73,38,33,accelerate,10
87,53,100,76,39,32,accelerate,10
83,51,100,79,38,32,accelerate,10
85,52,100,79,39,32,accelerate+rotRight,10
85,52,100,78,38,32,accelerate+rotRight,10
88,52,100,79,39,32,accelerate+rotRight,10
93,55,100,78,40,31,accelerate+rotRight,10
95,54,100,79,39,31,accelerate+rotRight,10
100,55,100,78,39,30,accelerate+rotRight,10
100,56,100,79,40,30,accelerate+rotRight,10
100,58,95,77,41,29,accelerate+rotRight,10
100,59,78,76,42,29,accelerate+rotRight,10
